ncbi_taxon_id_left,aphia_id_left,species_canonical,synonyms,subspecies_left,target_list_status_left,sequencing_status_left,status_left,publication_id_left,rank_left,isMarine_left,isBrackish_left,isFreshwater_left,isTerrestrial_left,isExtinct_left,modified_left,spec_code,order_left,family_x_left,Genus,authority_left,FBname,DemersPelag,Subfamily,depth_min_in_m,depth_max_in_m,common_depth_min,common_depth_max,length_max_in_cm,common_length_in_cm,weight_max_in_g,TempMin,TempMax,__norm_name_left,__aphia,__ncbi_left,ncbi_taxon_id_right,species,subspecies_right,family_x_right,target_list_status_right,sequencing_status_right,synonym,publication_id_right,aphia_id_right,url,scientificname,authority_right,status_right,rank_right,valid_AphiaID,valid_name,order_right,family_y,genus,isMarine_right,isBrackish_right,isFreshwater_right,isTerrestrial_right,isExtinct_right,modified_right,aphia_id_effective,__norm_name_right,__ncbi_right,__source_index,__match_type
1111472,322094,Trachystoma petardi,[],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2017-10-23 04:16:08,47141.0,Mugiliformes,Mugilidae,Trachystoma,"(Castelnau, 1875)",Pinkeye mullet,pelagic-neritic,,,,,,81.0,35.0,7500.0,9.0,27.0,trachystoma petardi,322094,1111472,1111472,Trachystoma petardi,-,Mugilidae,long_list,-,-,-,322094.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=322094,Trachystoma petardi,"(Castelnau, 1875)",accepted,Species,322094.0,Trachystoma petardi,Mugiliformes,Mugilidae,Trachystoma,1.0,1.0,1.0,0.0,,2017-10-23T04:16:08.283Z,322094.0,trachystoma petardi,1111472,13794,aphia
1206948,322267,Ulaema lefroyi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,3566.0,Eupercaria incertae sedis,Gerreidae,Ulaema,"(Goode, 1874)",Mottled mojarra,reef-associated,,,,,,23.0,,,,,ulaema lefroyi,322267,1206948,1206948,Ulaema lefroyi,-,Gerreidae,long_list,-,-,-,322267.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=322267,Ulaema lefroyi,"(Goode, 1874)",accepted,Species,322267.0,Ulaema lefroyi,Eupercaria incertae sedis,Gerreidae,Ulaema,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,322267.0,ulaema lefroyi,1206948,10720,aphia
1003741,343722,Helcogramma rharhabe,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2009-06-16 07:05:49,64607.0,Blenniiformes,Tripterygiidae,Helcogramma,"Holleman, 2007",,benthopelagic,Tripterygiinae,0.0,3.0,,,3.74000000953674,,,,,helcogramma rharhabe,343722,1003741,1003741,Helcogramma rharhabe,-,Tripterygiidae,long_list,-,-,-,343722.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343722,Helcogramma rharhabe,"Holleman, 2007",accepted,Species,343722.0,Helcogramma rharhabe,Blenniiformes,Tripterygiidae,Helcogramma,1.0,0.0,0.0,0.0,,2009-06-16T07:05:49.343Z,343722.0,helcogramma rharhabe,1003741,9905,aphia
255217,343896,Balaenoptera omurai,[],-,long_list,-,accepted,-,Species,1.0,,,0.0,,2008-08-20 11:25:36,,Cetartiodactyla,Balaenopteridae,,"Wada, Oishi & Yamada, 2003",,,,,,,,,,,,,balaenoptera omurai,343896,255217,255217,Balaenoptera omurai,-,Balaenopteridae,long_list,-,-,-,343896.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343896,Balaenoptera omurai,"Wada, Oishi & Yamada, 2003",accepted,Species,343896.0,Balaenoptera omurai,Cetartiodactyla,Balaenopteridae,Balaenoptera,1.0,,,0.0,,2008-08-20T11:25:36.853Z,343896.0,balaenoptera omurai,255217,19594,aphia
42100,343897,Phocoena sinus,[],-,long_list,-,accepted,-,Species,1.0,,,0.0,,2008-08-20 11:25:36,,Cetartiodactyla,Phocoenidae,,"Norris & McFarland, 1958",,,,,,,,,,,,,phocoena sinus,343897,42100,42100,Phocoena sinus,-,Phocoenidae,long_list,-,-,-,343897.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343897,Phocoena sinus,"Norris & McFarland, 1958",accepted,Species,343897.0,Phocoena sinus,Cetartiodactyla,Phocoenidae,Phocoena,1.0,,,0.0,,2008-08-20T11:25:36.853Z,343897.0,phocoena sinus,42100,19641,aphia
27614,343898,Phocoena spinipinnis,[],-,long_list,-,accepted,-,Species,1.0,,,0.0,,2008-08-20 11:25:36,,Cetartiodactyla,Phocoenidae,,"(Burmeister, 1865)",,,,,,,,,,,,,phocoena spinipinnis,343898,27614,27614,Phocoena spinipinnis,-,Phocoenidae,long_list,-,-,-,343898.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343898,Phocoena spinipinnis,"(Burmeister, 1865)",accepted,Species,343898.0,Phocoena spinipinnis,Cetartiodactyla,Phocoenidae,Phocoena,1.0,,,0.0,,2008-08-20T11:25:36.853Z,343898.0,phocoena spinipinnis,27614,19642,aphia
48744,343899,Hyperoodon ampullatus,[],-,long_list,-,accepted,-,Species,1.0,,,0.0,,2009-04-01 16:57:11,,Cetartiodactyla,Ziphiidae,,"(Forster, 1770)",,,,,,,,,,,,,hyperoodon ampullatus,343899,48744,48744,Hyperoodon ampullatus,-,Ziphiidae,long_list,-,-,-,343899.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343899,Hyperoodon ampullatus,"(Forster, 1770)",accepted,Species,343899.0,Hyperoodon ampullatus,Cetartiodactyla,Ziphiidae,Hyperoodon,1.0,,,0.0,,2009-04-01T16:57:11.507Z,343899.0,hyperoodon ampullatus,48744,19649,aphia
74392,343900,Hyperoodon planifrons,[],-,long_list,-,accepted,-,Species,1.0,,,0.0,,2014-01-10 17:38:16,,Cetartiodactyla,Ziphiidae,,"Flower, 1882",,,,,,,,,,,,,hyperoodon planifrons,343900,74392,74392,Hyperoodon planifrons,-,Ziphiidae,long_list,-,-,-,343900.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343900,Hyperoodon planifrons,"Flower, 1882",accepted,Species,343900.0,Hyperoodon planifrons,Cetartiodactyla,Ziphiidae,Hyperoodon,1.0,,,0.0,,2014-01-10T17:38:16.597Z,343900.0,hyperoodon planifrons,74392,19650,aphia
43308,343901,Cepphus carbo,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Alcidae,,"Pallas, 1811",,,,,,,,,,,,,cepphus carbo,343901,43308,43308,Cepphus carbo,-,Alcidae,long_list,-,-,-,343901.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343901,Cepphus carbo,"Pallas, 1811",accepted,Species,343901.0,Cepphus carbo,Charadriiformes,Alcidae,Cepphus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343901.0,cepphus carbo,43308,18189,aphia
28696,343902,Cepphus columba,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Alcidae,,"Pallas, 1811",,,,,,,,,,,,,cepphus columba,343902,28696,28696,Cepphus columba,-,Alcidae,long_list,-,-,-,343902.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343902,Cepphus columba,"Pallas, 1811",accepted,Species,343902.0,Cepphus columba,Charadriiformes,Alcidae,Cepphus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343902.0,cepphus columba,28696,18190,aphia
28702,343903,Fratercula corniculata,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Alcidae,,"(Naumann, 1821)",,,,,,,,,,,,,fratercula corniculata,343903,28702,28702,Fratercula corniculata,-,Alcidae,long_list,-,-,-,343903.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343903,Fratercula corniculata,"(Naumann, 1821)",accepted,Species,343903.0,Fratercula corniculata,Charadriiformes,Alcidae,Fratercula,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343903.0,fratercula corniculata,28702,18195,aphia
119635,343904,Larus armenicus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Buturlin, 1934",,,,,,,,,,,,,larus armenicus,343904,119635,119635,Larus armenicus,-,Laridae,long_list,-,-,-,343904.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343904,Larus armenicus,"Buturlin, 1934",accepted,Species,343904.0,Larus armenicus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343904.0,larus armenicus,119635,18284,aphia
328042,343905,Larus atlanticus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Olrog, 1958",,,,,,,,,,,,,larus atlanticus,343905,328042,328042,Larus atlanticus,-,Laridae,long_list,-,-,-,343905.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343905,Larus atlanticus,"Olrog, 1958",accepted,Species,343905.0,Larus atlanticus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343905.0,larus atlanticus,328042,18285,aphia
2772041,343906,Larus brunnicephalus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Jerdon, 1840",,,,,,,,,,,,,larus brunnicephalus,343906,2772041,2772041,Larus brunnicephalus,-,Laridae,long_list,-,-,-,343906.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343906,Larus brunnicephalus,"Jerdon, 1840",accepted,Species,343906.0,Larus brunnicephalus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343906.0,larus brunnicephalus,2772041,18289,aphia
126681,343907,Larus californicus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Lawrence, 1854",,,,,,,,,,,,,larus californicus,343907,126681,126681,Larus californicus,-,Laridae,long_list,-,-,-,343907.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343907,Larus californicus,"Lawrence, 1854",accepted,Species,343907.0,Larus californicus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343907.0,larus californicus,126681,18292,aphia
179808,343908,Larus crassirostris,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Vieillot, 1818",,,,,,,,,,,,,larus crassirostris,343908,179808,179808,Larus crassirostris,-,Laridae,long_list,-,-,-,343908.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343908,Larus crassirostris,"Vieillot, 1818",accepted,Species,343908.0,Larus crassirostris,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343908.0,larus crassirostris,179808,18295,aphia
328047,343909,Larus fuliginosus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Gould, 1841",,,,,,,,,,,,,larus fuliginosus,343909,328047,328047,Larus fuliginosus,-,Laridae,long_list,-,-,-,343909.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343909,Larus fuliginosus,"Gould, 1841",accepted,Species,343909.0,Larus fuliginosus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343909.0,larus fuliginosus,328047,18298,aphia
119606,343911,Larus glaucescens,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Naumann, 1840",,,,,,,,,,,,,larus glaucescens,343911,119606,119606,Larus glaucescens,-,Laridae,long_list,-,-,-,343911.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343911,Larus glaucescens,"Naumann, 1840",accepted,Species,343911.0,Larus glaucescens,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343911.0,larus glaucescens,119606,18300,aphia
57072,343913,Larus heermanni,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Cassin, 1852",,,,,,,,,,,,,larus heermanni,343913,57072,57072,Larus heermanni,-,Laridae,long_list,-,-,-,343913.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343913,Larus heermanni,"Cassin, 1852",accepted,Species,343913.0,Larus heermanni,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343913.0,larus heermanni,57072,18303,aphia
126703,343914,Larus livens,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Dwight, 1919",,,,,,,,,,,,,larus livens,343914,126703,126703,Larus livens,-,Laridae,long_list,-,-,-,343914.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343914,Larus livens,"Dwight, 1919",accepted,Species,343914.0,Larus livens,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343914.0,larus livens,126703,18308,aphia
126713,343916,Larus occidentalis,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Audubon, 1839",,,,,,,,,,,,,larus occidentalis,343916,126713,126713,Larus occidentalis,-,Laridae,long_list,-,-,-,343916.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343916,Larus occidentalis,"Audubon, 1839",accepted,Species,343916.0,Larus occidentalis,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343916.0,larus occidentalis,126713,18313,aphia
328040,343917,Larus pacificus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Latham, 1801",,,,,,,,,,,,,larus pacificus,343917,328040,328040,Larus pacificus,-,Laridae,long_list,-,-,-,343917.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343917,Larus pacificus,"Latham, 1801",accepted,Species,343917.0,Larus pacificus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343917.0,larus pacificus,328040,18314,aphia
328046,343918,Larus relictus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Lönnberg, 1931",,,,,,,,,,,,,larus relictus,343918,328046,328046,Larus relictus,-,Laridae,long_list,-,-,-,343918.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343918,Larus relictus,"Lönnberg, 1931",accepted,Species,343918.0,Larus relictus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343918.0,larus relictus,328046,18317,aphia
119607,343920,Larus schistisagus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Stejneger, 1884",,,,,,,,,,,,,larus schistisagus,343920,119607,119607,Larus schistisagus,-,Laridae,long_list,-,-,-,343920.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343920,Larus schistisagus,"Stejneger, 1884",accepted,Species,343920.0,Larus schistisagus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343920.0,larus schistisagus,119607,18319,aphia
126717,343921,Larus serranus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Tschudi, 1844",,,,,,,,,,,,,larus serranus,343921,126717,126717,Larus serranus,-,Laridae,long_list,-,-,-,343921.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343921,Larus serranus,"Tschudi, 1844",accepted,Species,343921.0,Larus serranus,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343921.0,larus serranus,126717,18321,aphia
126718,343922,Larus thayeri,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Brooks, 1915",,,,,,,,,,,,,larus thayeri,343922,126718,126718,Larus thayeri,-,Laridae,long_list,-,-,-,343922.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343922,Larus thayeri,"Brooks, 1915",accepted,Species,343922.0,Larus thayeri,Charadriiformes,Laridae,Larus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343922.0,larus thayeri,126718,18323,aphia
70931,343923,Rissa brevirostris,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"(Bruch, 1853)",,,,,,,,,,,,,rissa brevirostris,343923,70931,70931,Rissa brevirostris,-,Laridae,long_list,-,-,-,343923.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343923,Rissa brevirostris,"(Bruch, 1853)",accepted,Species,343923.0,Rissa brevirostris,Charadriiformes,Laridae,Rissa,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343923.0,rissa brevirostris,70931,18334,aphia
2109560,343928,Sterna bernsteini,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Charadriiformes,Laridae,,"Schlegel, 1863",,,,,,,,,,,,,sterna bernsteini,343928,2109560,2109560,Sterna bernsteini,-,Laridae,long_list,-,-,-,343928.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343928,Sterna bernsteini,"Schlegel, 1863",accepted,Species,343928.0,Sterna bernsteini,Charadriiformes,Laridae,Sterna,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343928.0,sterna bernsteini,2109560,18337,aphia
317791,343934,Pelecanus conspicillatus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Pelecanidae,,"Temminck, 1824",,,,,,,,,,,,,pelecanus conspicillatus,343934,317791,317791,Pelecanus conspicillatus,-,Pelecanidae,long_list,-,-,-,343934.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343934,Pelecanus conspicillatus,"Temminck, 1824",accepted,Species,343934.0,Pelecanus conspicillatus,Pelecaniformes,Pelecanidae,Pelecanus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343934.0,pelecanus conspicillatus,317791,18464,aphia
37043,343935,Pelecanus occidentalis,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Pelecanidae,,"Linnaeus, 1766",,,,,,,,,,,,,pelecanus occidentalis,343935,37043,37043,Pelecanus occidentalis,-,Pelecanidae,long_list,-,-,-,343935.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343935,Pelecanus occidentalis,"Linnaeus, 1766",accepted,Species,343935.0,Pelecanus occidentalis,Pelecaniformes,Pelecanidae,Pelecanus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343935.0,pelecanus occidentalis,37043,18467,aphia
459765,343936,Pelecanus philippensis,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Pelecanidae,,"Gmelin, 1789",,,,,,,,,,,,,pelecanus philippensis,343936,459765,459765,Pelecanus philippensis,-,Pelecanidae,long_list,-,-,-,343936.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343936,Pelecanus philippensis,"Gmelin, 1789",accepted,Species,343936.0,Pelecanus philippensis,Pelecaniformes,Pelecanidae,Pelecanus,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343936.0,pelecanus philippensis,459765,18469,aphia
37046,343939,Phalacrocorax brasilianus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"(Gmelin, 1789)",,,,,,,,,,,,,phalacrocorax brasilianus,343939,37046,37046,Phalacrocorax brasilianus,-,Phalacrocoracidae,long_list,-,-,-,343939.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343939,Phalacrocorax brasilianus,"(Gmelin, 1789)",accepted,Species,343939.0,Phalacrocorax brasilianus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343939.0,phalacrocorax brasilianus,37046,18483,aphia
146617,343940,Phalacrocorax capillatus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-27 09:01:37,,Pelecaniformes,Phalacrocoracidae,,"(Temminck & Schlegel, 1850)",,,,,,,,,,,,,phalacrocorax capillatus,343940,146617,146617,Phalacrocorax capillatus,-,Phalacrocoracidae,long_list,-,-,-,343940.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343940,Phalacrocorax capillatus,"(Temminck & Schlegel, 1850)",accepted,Species,343940.0,Phalacrocorax capillatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-27T09:01:37.467Z,343940.0,phalacrocorax capillatus,146617,18486,aphia
137255,343944,Phalacrocorax fuscescens,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"(Vieillot, 1817)",,,,,,,,,,,,,phalacrocorax fuscescens,343944,137255,137255,Phalacrocorax fuscescens,-,Phalacrocoracidae,long_list,-,-,-,343944.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343944,Phalacrocorax fuscescens,"(Vieillot, 1817)",accepted,Species,343944.0,Phalacrocorax fuscescens,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343944.0,phalacrocorax fuscescens,137255,18490,aphia
2488669,343945,Phalacrocorax fuscicollis,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"Stephens, 1826",,,,,,,,,,,,,phalacrocorax fuscicollis,343945,2488669,2488669,Phalacrocorax fuscicollis,-,Phalacrocoracidae,long_list,-,-,-,343945.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343945,Phalacrocorax fuscicollis,"Stephens, 1826",accepted,Species,343945.0,Phalacrocorax fuscicollis,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343945.0,phalacrocorax fuscicollis,2488669,18491,aphia
473964,343946,Phalacrocorax harrisi,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-27 09:01:37,,Pelecaniformes,Phalacrocoracidae,,"(Rothschild, 1898)",,,,,,,,,,,,,phalacrocorax harrisi,343946,473964,473964,Phalacrocorax harrisi,-,Phalacrocoracidae,long_list,-,-,-,343946.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343946,Phalacrocorax harrisi,"(Rothschild, 1898)",accepted,Species,343946.0,Phalacrocorax harrisi,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-27T09:01:37.467Z,343946.0,phalacrocorax harrisi,473964,18493,aphia
732177,343947,Phalacrocorax neglectus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"(Wahlberg, 1855)",,,,,,,,,,,,,phalacrocorax neglectus,343947,732177,732177,Phalacrocorax neglectus,-,Phalacrocoracidae,long_list,-,-,-,343947.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343947,Phalacrocorax neglectus,"(Wahlberg, 1855)",accepted,Species,343947.0,Phalacrocorax neglectus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343947.0,phalacrocorax neglectus,732177,18496,aphia
1517963,343948,Phalacrocorax niger,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"(Vieillot, 1817)",,,,,,,,,,,,,phalacrocorax niger,343948,1517963,1517963,Phalacrocorax niger,-,Phalacrocoracidae,long_list,-,-,-,343948.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343948,Phalacrocorax niger,"(Vieillot, 1817)",accepted,Species,343948.0,Phalacrocorax niger,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343948.0,phalacrocorax niger,1517963,18497,aphia
146615,343949,Phalacrocorax onslowi,[],-,long_list,-,unaccepted,-,Species,1.0,,,1.0,,2024-10-02 12:10:04,,Pelecaniformes,Phalacrocoracidae,,"Forbes, 1893",,,,,,,,,,,,,phalacrocorax onslowi,343949,146615,146615,Phalacrocorax onslowi,-,Phalacrocoracidae,long_list,-,-,-,343949.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343949,Phalacrocorax onslowi,"Forbes, 1893",unaccepted,Species,1773448.0,Leucocarbo onslowi,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2024-10-02T12:10:04.783Z,1773448.0,phalacrocorax onslowi,146615,18499,aphia
2723871,343950,Phalacrocorax pelagicus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"Pallas, 1811",,,,,,,,,,,,,phalacrocorax pelagicus,343950,2723871,2723871,Phalacrocorax pelagicus,-,Phalacrocoracidae,long_list,-,-,-,343950.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343950,Phalacrocorax pelagicus,"Pallas, 1811",accepted,Species,343950.0,Phalacrocorax pelagicus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343950.0,phalacrocorax pelagicus,2723871,18500,aphia
146612,343951,Phalacrocorax penicillatus,[],-,long_list,-,accepted,-,Species,1.0,,,1.0,,2011-04-08 06:18:06,,Pelecaniformes,Phalacrocoracidae,,"(Brandt, 1837)",,,,,,,,,,,,,phalacrocorax penicillatus,343951,146612,146612,Phalacrocorax penicillatus,-,Phalacrocoracidae,long_list,-,-,-,343951.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343951,Phalacrocorax penicillatus,"(Brandt, 1837)",accepted,Species,343951.0,Phalacrocorax penicillatus,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2011-04-08T06:18:06.150Z,343951.0,phalacrocorax penicillatus,146612,18501,aphia
732179,343954,Phalacrocorax ranfurlyi,[],-,long_list,-,unaccepted,-,Species,1.0,,,1.0,,2024-10-02 12:10:04,,Pelecaniformes,Phalacrocoracidae,,"Ogilvie-Grant, 1901",,,,,,,,,,,,,phalacrocorax ranfurlyi,343954,732179,732179,Phalacrocorax ranfurlyi,-,Phalacrocoracidae,long_list,-,-,-,343954.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343954,Phalacrocorax ranfurlyi,"Ogilvie-Grant, 1901",unaccepted,Species,1773451.0,Leucocarbo ranfurlyi,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,1.0,,,1.0,,2024-10-02T12:10:04.783Z,1773451.0,phalacrocorax ranfurlyi,732179,18503,aphia
